pos	3pG>A
1	0.0275413119679519
2	0.027745278288484
3	0.0167968174451157
4	0.0143510487304842
5	0.0145021997718755
6	0.0164267569856054
7	0.0168650793650794
8	0.0138999840230069
9	0.0192369349150369
10	0.0181849082256968
11	0.0157167804413399
12	0.0171491504090623
13	0.0132419379965727
14	0.015203531142717
15	0.0161186331399097
16	0.0150063856960409
17	0.0170774931528919
18	0.0135891286970424
19	0.0127571360229628
20	0.0166587339362208
21	0.0118494795836669
22	0.015732546705998
23	0.01381970110879
24	0.0155667261229123
25	0.0152309204061579
