#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2780930	2597950	93.42	8173	0.29	2199	0.08	10996	0.40	161612	5.81
Ecoli	2780930	2780804	100.00	0	0.00	0	0.00	30	0.00	96	0.00
PhiX	2780930	2780930	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2780930	2780910	100.00	0	0.00	0	0.00	4	0.00	16	0.00
Vectors	2780930	2753676	99.03	9	0.00	1	0.00	414	0.01	26830	0.96
Bacteria_24k	2780930	2593558	93.26	29393	1.06	36771	1.32	11033	0.40	110175	3.96
Protists_1k	2780930	2522158	90.69	14677	0.53	27526	0.99	19095	0.69	197474	7.10
Viruses	2780930	2678737	96.33	145	0.01	73	0.00	8140	0.29	93835	3.37
Fungi_RefSeq_release	2780930	2609520	93.83	2455	0.09	759	0.03	13359	0.48	154837	5.57
Coral	2780930	2681635	96.44	285	0.01	75	0.00	10979	0.39	87956	3.16
Bird	2780930	2645526	95.13	1854	0.07	372	0.01	14404	0.52	118774	4.27
Plant	2780930	2652119	95.37	448	0.02	115	0.00	9721	0.35	118527	4.26

%Hit_no_genomes: 87.54
