#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2454131	2354402	95.93	1824	0.07	647	0.03	5344	0.22	91914	3.75
Ecoli	2454131	2454120	100.00	0	0.00	0	0.00	1	0.00	10	0.00
PhiX	2454131	2454131	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2454131	2454129	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	2454131	2435144	99.23	0	0.00	1	0.00	215	0.01	18771	0.76
Bacteria_24k	2454131	2383783	97.14	1248	0.05	1768	0.07	4481	0.18	62851	2.56
Protists_1k	2454131	2326929	94.82	6907	0.28	13490	0.55	2480	0.10	104325	4.25
Viruses	2454131	2387049	97.27	82	0.00	21	0.00	4430	0.18	62549	2.55
Fungi_RefSeq_release	2454131	2357411	96.06	1323	0.05	501	0.02	6109	0.25	88787	3.62
Coral	2454131	2389406	97.36	147	0.01	41	0.00	4736	0.19	59801	2.44
Bird	2454131	2372956	96.69	955	0.04	147	0.01	8581	0.35	71492	2.91
Plant	2454131	2380633	97.01	214	0.01	49	0.00	4748	0.19	68487	2.79

%Hit_no_genomes: 94.36
