#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4369535	4003986	91.64	5688	0.13	1777	0.04	21890	0.50	336194	7.69
Ecoli	4369535	4369523	100.00	0	0.00	0	0.00	6	0.00	6	0.00
PhiX	4369535	4369535	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4369535	4369521	100.00	0	0.00	0	0.00	3	0.00	11	0.00
Vectors	4369535	4314769	98.74	8	0.00	1	0.00	704	0.02	54053	1.24
Bacteria_24k	4369535	4164010	95.30	2808	0.06	3465	0.08	17103	0.39	182149	4.17
Protists_1k	4369535	3894394	89.13	20979	0.48	57305	1.31	7977	0.18	388880	8.90
Viruses	4369535	4156723	95.13	231	0.01	122	0.00	16688	0.38	195771	4.48
Fungi_RefSeq_release	4369535	4014219	91.87	3777	0.09	1688	0.04	25480	0.58	324371	7.42
Coral	4369535	4166265	95.35	455	0.01	121	0.00	22304	0.51	180390	4.13
Bird	4369535	4086871	93.53	3447	0.08	815	0.02	30870	0.71	247532	5.66
Plant	4369535	4101260	93.86	738	0.02	185	0.00	20475	0.47	246877	5.65

%Hit_no_genomes: 88.36
