#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14656454	14126822	96.40	10898	0.07	3553	0.02	31345	0.21	483836	3.30
Ecoli	14656454	14655085	99.99	0	0.00	0	0.00	101	0.00	1268	0.01
PhiX	14656454	14656454	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14656454	14656440	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	14656454	14550435	99.27	10	0.00	3	0.00	961	0.01	105045	0.72
Bacteria_24k	14656454	14150608	96.55	27715	0.19	82674	0.56	24323	0.17	371134	2.53
Protists_1k	14656454	13931296	95.04	41902	0.29	79968	0.55	30224	0.21	573064	3.91
Viruses	14656454	14303694	97.59	751	0.01	620	0.00	21648	0.15	329741	2.25
Fungi_RefSeq_release	14656454	14127524	96.39	7545	0.05	2599	0.02	35473	0.24	483313	3.30
Coral	14656454	14302439	97.58	855	0.01	254	0.00	25747	0.18	327159	2.23
Bird	14656454	14220725	97.02	5618	0.04	841	0.01	38524	0.26	390746	2.67
Plant	14656454	14267094	97.34	1195	0.01	270	0.00	24985	0.17	362910	2.48

%Hit_no_genomes: 93.97
