#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	20998326	18736697	89.23	33250	0.16	11504	0.05	119208	0.57	2097667	9.99
Ecoli	20998326	20998157	100.00	0	0.00	0	0.00	43	0.00	126	0.00
PhiX	20998326	20998326	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	20998326	20998226	100.00	0	0.00	0	0.00	34	0.00	66	0.00
Vectors	20998326	20711562	98.64	74	0.00	8	0.00	4795	0.02	281887	1.34
Bacteria_24k	20998326	19578042	93.24	51631	0.25	63942	0.30	109005	0.52	1195706	5.69
Protists_1k	20998326	18110841	86.24	115125	0.55	297146	1.42	62427	0.30	2412787	11.49
Viruses	20998326	19627029	93.47	1237	0.01	940	0.00	107434	0.51	1261686	6.01
Fungi_RefSeq_release	20998326	18789809	89.48	22877	0.11	10140	0.05	141584	0.67	2033916	9.69
Coral	20998326	19706042	93.85	2294	0.01	728	0.00	137776	0.66	1151486	5.48
Bird	20998326	19199602	91.43	20035	0.10	5822	0.03	182598	0.87	1590269	7.57
Plant	20998326	19295112	91.88	4081	0.02	1052	0.01	115226	0.55	1582855	7.54

%Hit_no_genomes: 84.93
