#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1416030	1342743	94.82	4658	0.33	2363	0.17	1371	0.10	64895	4.58
Ecoli	1416030	1415876	99.99	0	0.00	0	0.00	20	0.00	134	0.01
PhiX	1416030	1416030	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1416030	1416029	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1416030	1415532	99.97	0	0.00	0	0.00	27	0.00	471	0.03
Bacteria_24k	1416030	1290159	91.10	17361	1.23	32223	2.28	3398	0.24	72889	5.15
Protists_1k	1416030	1311694	92.63	5736	0.41	6570	0.46	10592	0.75	81438	5.75
Viruses	1416030	1362693	96.24	55	0.00	510	0.04	3314	0.23	49458	3.49
Fungi_RefSeq_release	1416030	1346814	95.11	834	0.06	262	0.02	2256	0.16	65864	4.65
Coral	1416030	1361398	96.14	33	0.00	16	0.00	1498	0.11	53085	3.75
Bird	1416030	1356347	95.79	259	0.02	51	0.00	2612	0.18	56761	4.01
Plant	1416030	1367835	96.60	43	0.00	12	0.00	2492	0.18	45648	3.22

%Hit_no_genomes: 88.44
