#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	57561	56371	97.93	81	0.14	26	0.05	80	0.14	1003	1.74
Ecoli	57561	57560	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	57561	57561	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	57561	57561	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	57561	57504	99.90	0	0.00	0	0.00	4	0.01	53	0.09
Bacteria_24k	57561	56354	97.89	160	0.28	205	0.36	62	0.11	780	1.36
Protists_1k	57561	55831	96.99	148	0.26	241	0.42	84	0.15	1257	2.18
Viruses	57561	56879	98.82	1	0.00	2	0.00	71	0.12	608	1.06
Fungi_RefSeq_release	57561	56429	98.04	19	0.03	13	0.02	90	0.16	1010	1.75
Coral	57561	56870	98.80	2	0.00	3	0.01	51	0.09	635	1.10
Bird	57561	56663	98.44	21	0.04	1	0.00	105	0.18	771	1.34
Plant	57561	56891	98.83	2	0.00	3	0.01	61	0.11	604	1.05

%Hit_no_genomes: 96.00
