#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6484253	6344284	97.85	4784	0.07	2009	0.03	9236	0.14	123940	1.91
Ecoli	6484253	6484252	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	6484253	6484253	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6484253	6484248	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	6484253	6475496	99.86	5	0.00	1	0.00	488	0.01	8263	0.13
Bacteria_24k	6484253	6391820	98.57	1191	0.02	2391	0.04	7791	0.12	81060	1.25
Protists_1k	6484253	6283920	96.91	12285	0.19	27533	0.42	4336	0.07	156179	2.41
Viruses	6484253	6403177	98.75	186	0.00	158	0.00	12798	0.20	67934	1.05
Fungi_RefSeq_release	6484253	6342349	97.80	2983	0.05	2273	0.04	12086	0.19	124562	1.92
Coral	6484253	6413026	98.90	400	0.01	181	0.00	6619	0.10	64027	0.99
Bird	6484253	6378584	98.37	3259	0.05	712	0.01	18556	0.29	83142	1.28
Plant	6484253	6410552	98.86	380	0.01	80	0.00	8713	0.13	64528	1.00

%Hit_no_genomes: 96.50
