#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15249	15022	98.51	23	0.15	3	0.02	18	0.12	183	1.20
Ecoli	15249	15247	99.98	0	0.00	0	0.00	1	0.01	1	0.01
PhiX	15249	15249	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15249	15249	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	15249	15241	99.95	0	0.00	0	0.00	0	0.00	8	0.05
Bacteria_24k	15249	14877	97.57	67	0.44	95	0.62	22	0.14	188	1.23
Protists_1k	15249	14839	97.31	44	0.29	53	0.35	43	0.28	270	1.77
Viruses	15249	15118	99.13	1	0.01	4	0.03	15	0.10	111	0.73
Fungi_RefSeq_release	15249	15052	98.71	4	0.03	2	0.01	16	0.10	175	1.15
Coral	15249	15126	99.19	0	0.00	0	0.00	6	0.04	117	0.77
Bird	15249	15088	98.94	5	0.03	1	0.01	27	0.18	128	0.84
Plant	15249	15139	99.27	1	0.01	0	0.00	13	0.09	96	0.63

%Hit_no_genomes: 95.91
