#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3897422	3809809	97.76	3178	0.08	1310	0.03	6293	0.16	76832	1.97
Ecoli	3897422	3897420	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	3897422	3897422	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3897422	3897421	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	3897422	3892785	99.88	3	0.00	0	0.00	221	0.01	4413	0.11
Bacteria_24k	3897422	3841414	98.56	903	0.02	1448	0.04	4971	0.13	48686	1.25
Protists_1k	3897422	3769563	96.73	8309	0.21	18375	0.47	2904	0.07	98271	2.52
Viruses	3897422	3849552	98.77	117	0.00	55	0.00	7690	0.20	40008	1.03
Fungi_RefSeq_release	3897422	3806834	97.69	2052	0.05	1361	0.03	7958	0.20	79217	2.03
Coral	3897422	3852408	98.85	237	0.01	120	0.00	4365	0.11	40292	1.03
Bird	3897422	3831583	98.32	1753	0.04	440	0.01	9895	0.25	53751	1.38
Plant	3897422	3852940	98.85	232	0.01	54	0.00	5298	0.14	38898	1.00

%Hit_no_genomes: 96.29
