#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	42777	42097	98.41	105	0.25	36	0.08	37	0.09	502	1.17
Ecoli	42777	42776	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	42777	42777	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	42777	42776	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	42777	42751	99.94	0	0.00	0	0.00	3	0.01	23	0.05
Bacteria_24k	42777	41532	97.09	222	0.52	393	0.92	53	0.12	577	1.35
Protists_1k	42777	41641	97.34	117	0.27	123	0.29	165	0.39	731	1.71
Viruses	42777	42433	99.19	6	0.01	11	0.03	42	0.10	285	0.67
Fungi_RefSeq_release	42777	42225	98.70	15	0.04	4	0.01	54	0.13	479	1.12
Coral	42777	42444	99.23	2	0.00	0	0.00	30	0.07	301	0.70
Bird	42777	42351	99.01	15	0.04	2	0.00	57	0.13	352	0.82
Plant	42777	42467	99.28	4	0.01	0	0.00	35	0.08	271	0.63

%Hit_no_genomes: 95.39
