#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	51531	49950	96.93	375	0.73	107	0.21	71	0.14	1028	1.99
Ecoli	51531	51531	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	51531	51531	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	51531	51531	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	51531	51493	99.93	1	0.00	0	0.00	5	0.01	32	0.06
Bacteria_24k	51531	50112	97.25	218	0.42	288	0.56	79	0.15	834	1.62
Protists_1k	51531	49738	96.52	168	0.33	172	0.33	176	0.34	1277	2.48
Viruses	51531	50897	98.77	2	0.00	7	0.01	60	0.12	565	1.10
Fungi_RefSeq_release	51531	50488	97.97	29	0.06	5	0.01	109	0.21	900	1.75
Coral	51531	50865	98.71	1	0.00	2	0.00	40	0.08	623	1.21
Bird	51531	50712	98.41	21	0.04	0	0.00	112	0.22	686	1.33
Plant	51531	50910	98.79	8	0.02	2	0.00	60	0.12	551	1.07

%Hit_no_genomes: 94.39
