#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1378066	1357938	98.53	772	0.06	242	0.02	1761	0.13	17353	1.26
Ecoli	1378066	1378066	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1378066	1378066	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1378066	1378066	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1378066	1377370	99.95	0	0.00	1	0.00	59	0.00	636	0.05
Bacteria_24k	1378066	1365627	99.10	272	0.02	354	0.03	1017	0.07	10796	0.78
Protists_1k	1378066	1347753	97.80	2790	0.20	4684	0.34	903	0.07	21936	1.59
Viruses	1378066	1367767	99.25	27	0.00	19	0.00	1470	0.11	8783	0.64
Fungi_RefSeq_release	1378066	1358062	98.56	459	0.03	191	0.01	2089	0.15	17265	1.25
Coral	1378066	1365845	99.11	103	0.01	30	0.00	1241	0.09	10847	0.79
Bird	1378066	1362755	98.89	439	0.03	93	0.01	2351	0.17	12428	0.90
Plant	1378066	1366676	99.17	76	0.01	24	0.00	1410	0.10	9880	0.72

%Hit_no_genomes: 97.51
