#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	79471	77808	97.92	91	0.11	34	0.04	83	0.10	1455	1.83
Ecoli	79471	79471	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	79471	79471	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	79471	79471	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	79471	79414	99.93	0	0.00	0	0.00	3	0.00	54	0.07
Bacteria_24k	79471	77054	96.96	304	0.38	553	0.70	118	0.15	1442	1.81
Protists_1k	79471	76774	96.61	243	0.31	273	0.34	258	0.32	1923	2.42
Viruses	79471	78395	98.64	12	0.02	7	0.01	117	0.15	940	1.18
Fungi_RefSeq_release	79471	77882	98.01	35	0.04	3	0.00	96	0.12	1455	1.83
Coral	79471	78424	98.68	1	0.00	2	0.00	60	0.08	984	1.24
Bird	79471	78173	98.37	24	0.03	0	0.00	123	0.15	1151	1.45
Plant	79471	78494	98.77	10	0.01	2	0.00	76	0.10	889	1.12

%Hit_no_genomes: 95.21
