#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1097833	1076841	98.09	7895	0.72	2021	0.18	675	0.06	10401	0.95
Ecoli	1097833	1097649	99.99	0	0.00	0	0.00	50	0.00	134	0.01
PhiX	1097833	1097833	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1097833	1097831	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	1097833	1096287	99.85	0	0.00	1	0.00	169	0.02	1376	0.13
Bacteria_24k	1097833	996589	90.78	26437	2.41	38314	3.49	3221	0.29	33272	3.03
Protists_1k	1097833	1039828	94.73	13872	1.26	3104	0.28	14867	1.35	26162	2.38
Viruses	1097833	1089983	99.28	564	0.05	307	0.03	860	0.08	6119	0.56
Fungi_RefSeq_release	1097833	1086373	98.96	701	0.06	116	0.01	1785	0.16	8858	0.81
Coral	1097833	1091138	99.40	29	0.00	5	0.00	588	0.05	6073	0.55
Bird	1097833	1090256	99.31	75	0.01	14	0.00	744	0.07	6744	0.61
Plant	1097833	1091156	99.40	36	0.00	11	0.00	540	0.05	6090	0.55

%Hit_no_genomes: 87.64
