#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	45651	44632	97.77	109	0.24	33	0.07	47	0.10	830	1.82
Ecoli	45651	45651	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	45651	45651	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	45651	45651	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	45651	45616	99.93	0	0.00	0	0.00	2	0.00	33	0.07
Bacteria_24k	45651	44461	97.40	132	0.29	257	0.56	57	0.12	744	1.63
Protists_1k	45651	44191	96.79	122	0.27	159	0.35	108	0.24	1071	2.35
Viruses	45651	45091	98.77	9	0.02	3	0.01	65	0.14	483	1.06
Fungi_RefSeq_release	45651	44727	97.97	15	0.03	7	0.02	71	0.16	831	1.82
Coral	45651	45032	98.64	3	0.01	1	0.00	50	0.11	565	1.24
Bird	45651	44901	98.36	10	0.02	3	0.01	73	0.16	664	1.45
Plant	45651	45104	98.81	2	0.00	0	0.00	42	0.09	503	1.10

%Hit_no_genomes: 95.45
