#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	56585	55598	98.26	110	0.19	44	0.08	56	0.10	777	1.37
Ecoli	56585	56585	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	56585	56585	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	56585	56584	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	56585	56545	99.93	0	0.00	0	0.00	2	0.00	38	0.07
Bacteria_24k	56585	55592	98.25	114	0.20	196	0.35	41	0.07	642	1.13
Protists_1k	56585	55180	97.51	135	0.24	179	0.32	97	0.17	994	1.76
Viruses	56585	56047	99.04	3	0.01	9	0.02	62	0.11	464	0.82
Fungi_RefSeq_release	56585	55697	98.44	29	0.05	12	0.02	86	0.15	761	1.34
Coral	56585	56039	99.03	6	0.01	0	0.00	54	0.10	486	0.86
Bird	56585	55925	98.84	12	0.02	1	0.00	96	0.17	551	0.97
Plant	56585	56098	99.13	3	0.01	3	0.01	44	0.08	437	0.77

%Hit_no_genomes: 96.48
