#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1798402	1714104	95.32	3501	0.19	947	0.05	1873	0.10	77977	4.34
Ecoli	1798402	1798188	99.99	0	0.00	0	0.00	39	0.00	175	0.01
PhiX	1798402	1798402	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1798402	1798401	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1798402	1796276	99.88	0	0.00	0	0.00	103	0.01	2023	0.11
Bacteria_24k	1798402	1617779	89.96	26450	1.47	54323	3.02	3737	0.21	96113	5.34
Protists_1k	1798402	1670038	92.86	8948	0.50	4857	0.27	17419	0.97	97140	5.40
Viruses	1798402	1734328	96.44	58	0.00	39	0.00	2900	0.16	61077	3.40
Fungi_RefSeq_release	1798402	1716819	95.46	660	0.04	262	0.01	2788	0.16	77873	4.33
Coral	1798402	1729760	96.19	66	0.00	20	0.00	1795	0.10	66761	3.71
Bird	1798402	1723950	95.86	312	0.02	68	0.00	2175	0.12	71897	4.00
Plant	1798402	1735816	96.52	70	0.00	13	0.00	2447	0.14	60056	3.34

%Hit_no_genomes: 87.97
