#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18677	18240	97.66	101	0.54	29	0.16	17	0.09	290	1.55
Ecoli	18677	18673	99.97	0	0.00	0	0.00	1	0.01	3	0.02
PhiX	18677	18677	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18677	18677	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	18677	18659	99.90	0	0.00	0	0.00	1	0.01	17	0.09
Bacteria_24k	18677	17753	95.04	156	0.84	297	1.59	59	0.32	412	2.21
Protists_1k	18677	17879	95.73	109	0.58	67	0.36	152	0.81	470	2.52
Viruses	18677	18483	98.96	10	0.05	5	0.03	20	0.11	159	0.85
Fungi_RefSeq_release	18677	18360	98.30	15	0.08	5	0.03	37	0.20	260	1.39
Coral	18677	18505	99.08	0	0.00	0	0.00	14	0.07	158	0.85
Bird	18677	18458	98.83	7	0.04	2	0.01	21	0.11	189	1.01
Plant	18677	18504	99.07	3	0.02	0	0.00	15	0.08	155	0.83

%Hit_no_genomes: 92.30
