#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	105822	103512	97.81	133	0.13	45	0.04	101	0.10	2031	1.92
Ecoli	105822	105820	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	105822	105822	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	105822	105822	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	105822	105750	99.93	0	0.00	0	0.00	3	0.00	69	0.07
Bacteria_24k	105822	102489	96.85	424	0.40	764	0.72	155	0.15	1990	1.88
Protists_1k	105822	102179	96.56	296	0.28	308	0.29	329	0.31	2710	2.56
Viruses	105822	104339	98.60	22	0.02	22	0.02	131	0.12	1308	1.24
Fungi_RefSeq_release	105822	103610	97.91	37	0.03	16	0.02	162	0.15	1997	1.89
Coral	105822	104347	98.60	6	0.01	4	0.00	69	0.07	1396	1.32
Bird	105822	104066	98.33	18	0.02	8	0.01	178	0.17	1552	1.47
Plant	105822	104477	98.73	10	0.01	3	0.00	93	0.09	1239	1.17

%Hit_no_genomes: 95.08
