#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1262953	1249917	98.97	3140	0.25	800	0.06	530	0.04	8566	0.68
Ecoli	1262953	1262632	99.98	0	0.00	0	0.00	49	0.00	272	0.02
PhiX	1262953	1262953	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1262953	1262953	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1262953	1262366	99.96	0	0.00	0	0.00	30	0.00	557	0.04
Bacteria_24k	1262953	991766	78.53	60228	4.77	108028	8.55	12653	1.00	90278	7.15
Protists_1k	1262953	1120898	88.74	28282	2.24	8147	0.65	46686	3.70	58940	4.67
Viruses	1262953	1250429	99.00	3366	0.27	46	0.00	2600	0.21	6512	0.52
Fungi_RefSeq_release	1262953	1251332	99.09	304	0.02	57	0.00	3061	0.24	8199	0.65
Coral	1262953	1256228	99.47	33	0.00	5	0.00	444	0.04	6243	0.49
Bird	1262953	1255755	99.43	75	0.01	19	0.00	545	0.04	6559	0.52
Plant	1262953	1256648	99.51	25	0.00	9	0.00	433	0.03	5838	0.46

%Hit_no_genomes: 74.70
