#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1766306	1741550	98.60	1207	0.07	374	0.02	2086	0.12	21089	1.19
Ecoli	1766306	1766305	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1766306	1766306	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1766306	1766305	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1766306	1765174	99.94	0	0.00	0	0.00	85	0.00	1047	0.06
Bacteria_24k	1766306	1749138	99.02	560	0.03	1353	0.08	1153	0.07	14102	0.80
Protists_1k	1766306	1729905	97.94	2937	0.17	5876	0.33	1287	0.07	26301	1.49
Viruses	1766306	1754233	99.32	25	0.00	34	0.00	1983	0.11	10031	0.57
Fungi_RefSeq_release	1766306	1742115	98.63	575	0.03	365	0.02	2295	0.13	20956	1.19
Coral	1766306	1751986	99.19	109	0.01	41	0.00	1413	0.08	12757	0.72
Bird	1766306	1747353	98.93	609	0.03	136	0.01	2621	0.15	15587	0.88
Plant	1766306	1754312	99.32	88	0.00	15	0.00	1700	0.10	10191	0.58

%Hit_no_genomes: 97.56
