#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2018037	1981540	98.19	1161	0.06	625	0.03	2197	0.11	32514	1.61
Ecoli	2018037	2018034	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	2018037	2018037	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2018037	2018027	100.00	0	0.00	0	0.00	1	0.00	9	0.00
Vectors	2018037	2017579	99.98	0	0.00	0	0.00	38	0.00	420	0.02
Bacteria_24k	2018037	1990458	98.63	919	0.05	1499	0.07	1921	0.10	23240	1.15
Protists_1k	2018037	1964262	97.33	3162	0.16	8056	0.40	1123	0.06	41434	2.05
Viruses	2018037	1995476	98.89	63	0.00	180	0.01	2478	0.12	19840	0.98
Fungi_RefSeq_release	2018037	1979563	98.10	661	0.03	388	0.02	2720	0.13	34705	1.72
Coral	2018037	1995061	98.87	73	0.00	28	0.00	1701	0.08	21174	1.05
Bird	2018037	1989775	98.60	439	0.02	98	0.00	3167	0.16	24558	1.22
Plant	2018037	1997078	98.97	79	0.00	18	0.00	1820	0.09	19042	0.94

%Hit_no_genomes: 96.99
