#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2246841	2145691	95.50	3247	0.14	2457	0.11	2979	0.13	92467	4.12
Ecoli	2246841	2246766	100.00	0	0.00	0	0.00	17	0.00	58	0.00
PhiX	2246841	2246841	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2246841	2246839	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	2246841	2246048	99.97	1	0.00	0	0.00	64	0.00	728	0.03
Bacteria_24k	2246841	2139374	95.22	6976	0.31	15045	0.67	4237	0.19	81209	3.61
Protists_1k	2246841	2113917	94.07	5068	0.23	12481	0.56	5084	0.23	110291	4.91
Viruses	2246841	2171394	96.65	91	0.00	979	0.04	5209	0.23	69168	3.08
Fungi_RefSeq_release	2246841	2145825	95.51	879	0.04	452	0.02	3917	0.17	95768	4.26
Coral	2246841	2172731	96.71	96	0.00	34	0.00	2980	0.13	71000	3.16
Bird	2246841	2164651	96.34	541	0.02	117	0.01	6501	0.29	75031	3.34
Plant	2246841	2181600	97.10	94	0.00	24	0.00	4223	0.19	60900	2.71

%Hit_no_genomes: 92.66
