#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	38255	37549	98.16	40	0.10	19	0.05	40	0.10	607	1.59
Ecoli	38255	38255	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	38255	38255	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	38255	38253	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	38255	38226	99.92	0	0.00	0	0.00	3	0.01	26	0.07
Bacteria_24k	38255	36824	96.25	252	0.66	382	1.00	60	0.16	737	1.93
Protists_1k	38255	36884	96.41	139	0.36	133	0.35	186	0.49	913	2.39
Viruses	38255	37795	98.80	8	0.02	11	0.03	46	0.12	395	1.03
Fungi_RefSeq_release	38255	37566	98.20	19	0.05	6	0.02	55	0.14	609	1.59
Coral	38255	37831	98.89	2	0.01	0	0.00	39	0.10	383	1.00
Bird	38255	37716	98.59	11	0.03	0	0.00	75	0.20	453	1.18
Plant	38255	37856	98.96	1	0.00	0	0.00	34	0.09	364	0.95

%Hit_no_genomes: 94.42
