#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	77123	75411	97.78	96	0.12	54	0.07	99	0.13	1463	1.90
Ecoli	77123	77122	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	77123	77123	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	77123	77123	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	77123	77082	99.94	0	0.00	0	0.00	4	0.01	37	0.05
Bacteria_24k	77123	75806	98.30	80	0.10	142	0.18	96	0.12	999	1.30
Protists_1k	77123	74846	97.05	139	0.18	285	0.37	65	0.08	1788	2.32
Viruses	77123	76131	98.72	3	0.00	26	0.03	129	0.17	834	1.08
Fungi_RefSeq_release	77123	75549	97.96	40	0.05	11	0.01	115	0.15	1408	1.83
Coral	77123	76199	98.80	5	0.01	1	0.00	82	0.11	836	1.08
Bird	77123	75891	98.41	24	0.03	3	0.00	173	0.22	1032	1.34
Plant	77123	76279	98.90	3	0.00	0	0.00	89	0.12	752	0.98

%Hit_no_genomes: 96.35
