#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	40898	40173	98.23	99	0.24	24	0.06	52	0.13	550	1.34
Ecoli	40898	40898	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	40898	40898	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	40898	40898	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	40898	40867	99.93	0	0.00	0	0.00	1	0.00	30	0.07
Bacteria_24k	40898	40028	97.87	159	0.39	174	0.43	34	0.08	503	1.23
Protists_1k	40898	39830	97.38	103	0.25	134	0.33	88	0.22	743	1.82
Viruses	40898	40543	99.13	0	0.00	3	0.01	53	0.13	299	0.73
Fungi_RefSeq_release	40898	40264	98.45	12	0.03	8	0.02	60	0.15	554	1.35
Coral	40898	40548	99.15	0	0.00	0	0.00	26	0.06	324	0.79
Bird	40898	40424	98.84	11	0.03	3	0.01	59	0.14	401	0.98
Plant	40898	40559	99.17	3	0.01	0	0.00	37	0.09	299	0.73

%Hit_no_genomes: 96.10
