#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3609129	3568093	98.87	3048	0.08	700	0.02	4664	0.13	32624	0.90
Ecoli	3609129	3609042	100.00	0	0.00	0	0.00	18	0.00	69	0.00
PhiX	3609129	3609129	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3609129	3609126	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	3609129	3606788	99.93	0	0.00	0	0.00	269	0.01	2072	0.06
Bacteria_24k	3609129	3535487	97.96	15869	0.44	19156	0.53	3288	0.09	35329	0.98
Protists_1k	3609129	3529344	97.78	12099	0.34	9608	0.27	10133	0.28	47945	1.33
Viruses	3609129	3587712	99.41	119	0.00	49	0.00	2126	0.06	19123	0.53
Fungi_RefSeq_release	3609129	3569841	98.92	1584	0.04	328	0.01	5214	0.14	32162	0.89
Coral	3609129	3582287	99.25	321	0.01	59	0.00	3150	0.09	23312	0.65
Bird	3609129	3578028	99.15	872	0.02	103	0.00	4404	0.12	25722	0.71
Plant	3609129	3586370	99.37	289	0.01	45	0.00	2764	0.08	19661	0.54

%Hit_no_genomes: 96.54
