#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	244782	239566	97.87	150	0.06	81	0.03	380	0.16	4605	1.88
Ecoli	244782	244782	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	244782	244782	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	244782	244782	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	244782	244559	99.91	0	0.00	0	0.00	15	0.01	208	0.08
Bacteria_24k	244782	241468	98.65	57	0.02	77	0.03	276	0.11	2904	1.19
Protists_1k	244782	237213	96.91	508	0.21	1093	0.45	157	0.06	5811	2.37
Viruses	244782	241900	98.83	3	0.00	36	0.01	418	0.17	2425	0.99
Fungi_RefSeq_release	244782	239386	97.79	139	0.06	72	0.03	439	0.18	4746	1.94
Coral	244782	241990	98.86	17	0.01	2	0.00	269	0.11	2504	1.02
Bird	244782	240796	98.38	60	0.02	26	0.01	559	0.23	3341	1.36
Plant	244782	242088	98.90	18	0.01	3	0.00	314	0.13	2359	0.96

%Hit_no_genomes: 96.53
