#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2319043	2270392	97.89	1560	0.07	617	0.03	3857	0.17	42617	1.84
Ecoli	2319043	2319040	100.00	0	0.00	0	0.00	3	0.00	0	0.00
PhiX	2319043	2319043	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2319043	2319020	100.00	0	0.00	0	0.00	4	0.00	19	0.00
Vectors	2319043	2316798	99.90	0	0.00	0	0.00	160	0.01	2085	0.09
Bacteria_24k	2319043	2288624	98.69	537	0.02	724	0.03	2689	0.12	26469	1.14
Protists_1k	2319043	2245690	96.84	5316	0.23	10941	0.47	1733	0.07	55363	2.39
Viruses	2319043	2293571	98.90	39	0.00	48	0.00	3858	0.17	21527	0.93
Fungi_RefSeq_release	2319043	2266847	97.75	1169	0.05	746	0.03	4865	0.21	45416	1.96
Coral	2319043	2293105	98.88	150	0.01	42	0.00	2592	0.11	23154	1.00
Bird	2319043	2281374	98.37	924	0.04	195	0.01	5064	0.22	31486	1.36
Plant	2319043	2293844	98.91	134	0.01	38	0.00	3044	0.13	21983	0.95

%Hit_no_genomes: 96.46
