#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	367021	361348	98.45	249	0.07	70	0.02	513	0.14	4841	1.32
Ecoli	367021	367020	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	367021	367021	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	367021	367021	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	367021	366817	99.95	1	0.00	0	0.00	15	0.00	188	0.05
Bacteria_24k	367021	363232	98.97	138	0.04	196	0.05	293	0.08	3162	0.86
Protists_1k	367021	358325	97.63	801	0.22	1326	0.36	286	0.08	6283	1.71
Viruses	367021	364182	99.23	4	0.00	10	0.00	373	0.10	2452	0.67
Fungi_RefSeq_release	367021	361280	98.43	130	0.04	60	0.02	567	0.15	4984	1.36
Coral	367021	363546	99.05	25	0.01	6	0.00	339	0.09	3105	0.85
Bird	367021	362690	98.82	107	0.03	20	0.01	592	0.16	3612	0.98
Plant	367021	363831	99.12	20	0.01	4	0.00	389	0.11	2777	0.76

%Hit_no_genomes: 97.29
