#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	160889	157460	97.88	258	0.16	55	0.03	167	0.10	2949	1.83
Ecoli	160889	160871	99.99	0	0.00	0	0.00	2	0.00	16	0.01
PhiX	160889	160889	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	160889	160889	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	160889	160761	99.92	0	0.00	1	0.00	9	0.01	118	0.07
Bacteria_24k	160889	149185	92.73	2547	1.58	3656	2.27	370	0.23	5131	3.19
Protists_1k	160889	153232	95.25	940	0.58	404	0.25	1596	0.99	4717	2.93
Viruses	160889	158482	98.51	19	0.01	5	0.00	149	0.09	2234	1.39
Fungi_RefSeq_release	160889	157634	97.98	71	0.04	16	0.01	252	0.16	2916	1.81
Coral	160889	158380	98.45	5	0.00	2	0.00	117	0.07	2385	1.48
Bird	160889	158105	98.27	36	0.02	3	0.00	175	0.11	2570	1.60
Plant	160889	158522	98.52	9	0.01	1	0.00	127	0.08	2230	1.39

%Hit_no_genomes: 91.02
