#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	73215	71821	98.09	50	0.07	26	0.04	86	0.12	1232	1.68
Ecoli	73215	73215	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	73215	73215	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	73215	73214	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	73215	73161	99.92	0	0.00	0	0.00	4	0.01	50	0.07
Bacteria_24k	73215	72316	98.77	18	0.02	28	0.04	72	0.10	781	1.07
Protists_1k	73215	71173	97.22	141	0.19	303	0.41	40	0.05	1558	2.13
Viruses	73215	72407	98.89	5	0.01	33	0.05	120	0.16	650	0.89
Fungi_RefSeq_release	73215	71799	98.06	28	0.04	34	0.05	116	0.16	1238	1.69
Coral	73215	72487	99.01	3	0.00	0	0.00	84	0.11	641	0.88
Bird	73215	72173	98.58	28	0.04	3	0.00	171	0.23	840	1.15
Plant	73215	72502	99.03	6	0.01	1	0.00	75	0.10	631	0.86

%Hit_no_genomes: 96.78
