#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4762730	4688988	98.46	7173	0.15	2122	0.04	4493	0.09	59954	1.26
Ecoli	4762730	4762639	100.00	0	0.00	0	0.00	25	0.00	66	0.00
PhiX	4762730	4762730	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4762730	4762720	100.00	0	0.00	0	0.00	1	0.00	9	0.00
Vectors	4762730	4759432	99.94	0	0.00	0	0.00	213	0.00	3085	0.06
Bacteria_24k	4762730	4660613	97.86	10373	0.22	30520	0.64	4349	0.09	56875	1.19
Protists_1k	4762730	4645285	97.55	8699	0.18	14928	0.31	12615	0.26	81203	1.70
Viruses	4762730	4727720	99.26	88	0.00	93	0.00	5969	0.13	28860	0.61
Fungi_RefSeq_release	4762730	4696641	98.61	1646	0.03	1256	0.03	6179	0.13	57008	1.20
Coral	4762730	4725417	99.21	239	0.01	71	0.00	3669	0.08	33334	0.70
Bird	4762730	4711533	98.92	1676	0.04	518	0.01	8135	0.17	40868	0.86
Plant	4762730	4730968	99.34	202	0.00	51	0.00	4298	0.09	27211	0.57

%Hit_no_genomes: 96.29
