#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	78220	76051	97.22	499	0.64	131	0.17	108	0.14	1431	1.83
Ecoli	78220	78217	100.00	0	0.00	0	0.00	2	0.00	1	0.00
PhiX	78220	78220	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	78220	78220	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	78220	78157	99.92	0	0.00	0	0.00	7	0.01	56	0.07
Bacteria_24k	78220	76102	97.30	285	0.36	481	0.61	116	0.15	1236	1.58
Protists_1k	78220	75498	96.52	303	0.39	292	0.37	256	0.33	1871	2.39
Viruses	78220	77310	98.83	13	0.02	7	0.01	88	0.11	802	1.03
Fungi_RefSeq_release	78220	76646	97.99	49	0.06	18	0.02	177	0.23	1330	1.70
Coral	78220	77227	98.73	6	0.01	0	0.00	79	0.10	908	1.16
Bird	78220	77013	98.44	13	0.02	4	0.01	130	0.17	1060	1.36
Plant	78220	77297	98.82	9	0.01	0	0.00	88	0.11	826	1.06

%Hit_no_genomes: 94.52
