#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	44154	42869	97.09	267	0.60	60	0.14	56	0.13	902	2.04
Ecoli	44154	44154	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	44154	44154	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	44154	44153	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	44154	44107	99.89	0	0.00	0	0.00	5	0.01	42	0.10
Bacteria_24k	44154	42996	97.37	144	0.33	231	0.52	78	0.18	705	1.60
Protists_1k	44154	42608	96.50	143	0.32	145	0.33	127	0.29	1131	2.56
Viruses	44154	43569	98.68	0	0.00	11	0.02	80	0.18	494	1.12
Fungi_RefSeq_release	44154	43236	97.91	21	0.05	3	0.01	105	0.24	789	1.79
Coral	44154	43551	98.64	5	0.01	0	0.00	54	0.12	544	1.23
Bird	44154	43405	98.30	18	0.04	3	0.01	91	0.21	637	1.44
Plant	44154	43603	98.76	2	0.00	0	0.00	50	0.11	499	1.13

%Hit_no_genomes: 94.70
