#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	232472	228487	98.29	136	0.06	54	0.02	288	0.12	3507	1.51
Ecoli	232472	232471	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	232472	232472	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	232472	232471	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	232472	232366	99.96	0	0.00	0	0.00	10	0.00	96	0.04
Bacteria_24k	232472	229529	98.73	113	0.05	195	0.08	201	0.09	2434	1.05
Protists_1k	232472	226470	97.41	460	0.20	879	0.38	176	0.08	4487	1.93
Viruses	232472	230256	99.04	4	0.00	20	0.01	314	0.14	1878	0.81
Fungi_RefSeq_release	232472	228387	98.23	84	0.04	60	0.03	343	0.15	3598	1.55
Coral	232472	229949	98.92	23	0.01	4	0.00	230	0.10	2266	0.97
Bird	232472	229331	98.64	60	0.03	17	0.01	390	0.17	2674	1.15
Plant	232472	230216	99.04	9	0.00	6	0.00	267	0.11	1974	0.85

%Hit_no_genomes: 97.02
