#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	154214	152023	98.58	139	0.09	49	0.03	213	0.14	1790	1.16
Ecoli	154214	154214	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	154214	154214	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	154214	154214	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	154214	154142	99.95	0	0.00	0	0.00	12	0.01	60	0.04
Bacteria_24k	154214	152719	99.03	94	0.06	143	0.09	119	0.08	1139	0.74
Protists_1k	154214	150939	97.88	345	0.22	478	0.31	138	0.09	2314	1.50
Viruses	154214	153215	99.36	4	0.00	2	0.00	131	0.08	862	0.56
Fungi_RefSeq_release	154214	152082	98.62	59	0.04	27	0.02	239	0.15	1807	1.17
Coral	154214	152929	99.17	10	0.01	6	0.00	155	0.10	1114	0.72
Bird	154214	152620	98.97	43	0.03	4	0.00	234	0.15	1313	0.85
Plant	154214	153080	99.26	11	0.01	4	0.00	153	0.10	966	0.63

%Hit_no_genomes: 97.43
