#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	33239	32699	98.38	31	0.09	7	0.02	38	0.11	464	1.40
Ecoli	33239	33238	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	33239	33239	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	33239	33239	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	33239	33221	99.94	0	0.00	0	0.00	2	0.01	16	0.05
Bacteria_24k	33239	32737	98.49	62	0.19	63	0.19	27	0.08	350	1.05
Protists_1k	33239	32421	97.54	80	0.24	91	0.27	55	0.17	592	1.78
Viruses	33239	32923	99.05	3	0.01	4	0.01	40	0.12	269	0.81
Fungi_RefSeq_release	33239	32713	98.42	10	0.03	9	0.03	48	0.14	459	1.38
Coral	33239	32909	99.01	4	0.01	0	0.00	29	0.09	297	0.89
Bird	33239	32838	98.80	13	0.04	3	0.01	61	0.18	324	0.97
Plant	33239	32949	99.12	6	0.02	0	0.00	35	0.11	249	0.75

%Hit_no_genomes: 96.83
