#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2678769	2635607	98.40	11109	0.41	2771	0.10	2696	0.10	26586	0.99
Ecoli	2678769	2678634	100.00	0	0.00	0	0.00	39	0.00	96	0.00
PhiX	2678769	2678769	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2678769	2678766	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	2678769	2677184	99.94	4	0.00	0	0.00	164	0.01	1417	0.05
Bacteria_24k	2678769	2496331	93.19	41146	1.54	68953	2.57	3797	0.14	68542	2.56
Protists_1k	2678769	2572480	96.04	11544	0.43	7553	0.28	31676	1.18	55516	2.07
Viruses	2678769	2661864	99.37	183	0.01	102	0.00	1801	0.07	14819	0.55
Fungi_RefSeq_release	2678769	2649107	98.90	1717	0.06	255	0.01	4004	0.15	23686	0.88
Coral	2678769	2659745	99.29	175	0.01	39	0.00	1931	0.07	16879	0.63
Bird	2678769	2656643	99.18	594	0.02	71	0.00	2885	0.11	18576	0.69
Plant	2678769	2662008	99.38	357	0.01	271	0.01	1819	0.07	14314	0.53

%Hit_no_genomes: 91.20
