#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	80047	78349	97.88	80	0.10	30	0.04	108	0.13	1480	1.85
Ecoli	80047	80046	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	80047	80047	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	80047	80047	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	80047	79955	99.89	0	0.00	0	0.00	4	0.00	88	0.11
Bacteria_24k	80047	78393	97.94	124	0.15	239	0.30	74	0.09	1217	1.52
Protists_1k	80047	77553	96.89	185	0.23	317	0.40	139	0.17	1853	2.31
Viruses	80047	78957	98.64	3	0.00	32	0.04	96	0.12	959	1.20
Fungi_RefSeq_release	80047	78370	97.90	31	0.04	9	0.01	125	0.16	1512	1.89
Coral	80047	78951	98.64	11	0.01	1	0.00	80	0.10	1004	1.25
Bird	80047	78722	98.34	21	0.03	9	0.01	136	0.17	1159	1.45
Plant	80047	79017	98.71	6	0.01	4	0.00	77	0.10	943	1.18

%Hit_no_genomes: 96.07
