#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	143646	141449	98.46	543	0.38	143	0.10	95	0.07	1416	0.99
Ecoli	143646	143630	99.99	0	0.00	0	0.00	1	0.00	15	0.01
PhiX	143646	143646	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	143646	143644	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	143646	143507	99.91	0	0.00	0	0.00	3	0.00	136	0.09
Bacteria_24k	143646	134752	93.81	2040	1.42	3452	2.40	253	0.18	3149	2.19
Protists_1k	143646	138545	96.45	681	0.47	296	0.21	1276	0.89	2848	1.98
Viruses	143646	142692	99.34	9	0.01	7	0.00	113	0.08	825	0.57
Fungi_RefSeq_release	143646	142117	98.94	117	0.08	15	0.01	192	0.13	1205	0.84
Coral	143646	142705	99.35	4	0.00	0	0.00	76	0.05	861	0.60
Bird	143646	142562	99.24	23	0.02	3	0.00	145	0.10	913	0.64
Plant	143646	142757	99.38	4	0.00	1	0.00	84	0.06	800	0.56

%Hit_no_genomes: 91.98
