#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	37578	37019	98.51	32	0.09	18	0.05	39	0.10	470	1.25
Ecoli	37578	37576	99.99	0	0.00	0	0.00	0	0.00	2	0.01
PhiX	37578	37578	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	37578	37578	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	37578	37551	99.93	0	0.00	0	0.00	5	0.01	22	0.06
Bacteria_24k	37578	35156	93.56	475	1.26	938	2.50	99	0.26	910	2.42
Protists_1k	37578	35855	95.41	264	0.70	191	0.51	341	0.91	927	2.47
Viruses	37578	37179	98.93	33	0.09	15	0.04	59	0.16	292	0.78
Fungi_RefSeq_release	37578	37006	98.49	16	0.04	5	0.01	77	0.20	474	1.26
Coral	37578	37237	99.09	3	0.01	1	0.00	29	0.08	308	0.82
Bird	37578	37174	98.92	7	0.02	1	0.00	48	0.13	348	0.93
Plant	37578	37271	99.19	1	0.00	1	0.00	33	0.09	272	0.72

%Hit_no_genomes: 91.24
