#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	69835	67688	96.92	744	1.07	174	0.25	39	0.06	1190	1.70
Ecoli	69835	69822	99.98	0	0.00	0	0.00	1	0.00	12	0.02
PhiX	69835	69835	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	69835	69835	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	69835	69814	99.97	0	0.00	0	0.00	0	0.00	21	0.03
Bacteria_24k	69835	63638	91.13	1337	1.91	2482	3.55	174	0.25	2204	3.16
Protists_1k	69835	66308	94.95	498	0.71	164	0.23	822	1.18	2043	2.93
Viruses	69835	69008	98.82	22	0.03	20	0.03	65	0.09	720	1.03
Fungi_RefSeq_release	69835	68676	98.34	43	0.06	20	0.03	114	0.16	982	1.41
Coral	69835	69050	98.88	3	0.00	1	0.00	34	0.05	747	1.07
Bird	69835	68959	98.74	11	0.02	0	0.00	50	0.07	815	1.17
Plant	69835	69136	98.99	0	0.00	0	0.00	32	0.05	667	0.96

%Hit_no_genomes: 87.96
