#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	199835	198507	99.33	258	0.13	78	0.04	79	0.04	913	0.46
Ecoli	199835	199774	99.97	0	0.00	0	0.00	9	0.00	52	0.03
PhiX	199835	199835	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	199835	199835	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	199835	199734	99.95	0	0.00	0	0.00	4	0.00	97	0.05
Bacteria_24k	199835	167943	84.04	9667	4.84	11630	5.82	1003	0.50	9592	4.80
Protists_1k	199835	185797	92.98	2424	1.21	529	0.26	5113	2.56	5972	2.99
Viruses	199835	199032	99.59	15	0.01	14	0.01	120	0.06	654	0.33
Fungi_RefSeq_release	199835	198573	99.38	60	0.03	8	0.00	286	0.14	908	0.45
Coral	199835	199272	99.72	3	0.00	0	0.00	62	0.03	498	0.25
Bird	199835	199143	99.65	16	0.01	0	0.00	98	0.05	578	0.29
Plant	199835	199235	99.70	5	0.00	3	0.00	59	0.03	533	0.27

%Hit_no_genomes: 82.03
