#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	94948	92638	97.58	754	0.79	174	0.18	39	0.04	1343	1.41
Ecoli	94948	94936	99.98	0	0.00	0	0.00	5	0.01	7	0.01
PhiX	94948	94948	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	94948	94948	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	94948	94913	99.96	0	0.00	0	0.00	0	0.00	35	0.04
Bacteria_24k	94948	85067	89.59	2565	2.70	3932	4.14	264	0.28	3120	3.29
Protists_1k	94948	89899	94.68	968	1.02	225	0.24	1260	1.33	2596	2.73
Viruses	94948	93926	98.92	37	0.04	16	0.02	79	0.08	890	0.94
Fungi_RefSeq_release	94948	93577	98.55	64	0.07	11	0.01	123	0.13	1173	1.24
Coral	94948	94012	99.02	1	0.00	1	0.00	42	0.04	892	0.94
Bird	94948	93909	98.91	5	0.01	2	0.00	61	0.06	971	1.02
Plant	94948	94055	99.06	3	0.00	8	0.01	44	0.05	838	0.88

%Hit_no_genomes: 86.65
