#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	49172	47730	97.06	339	0.69	84	0.17	67	0.14	952	1.94
Ecoli	49172	49170	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	49172	49172	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	49172	49171	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	49172	49133	99.92	0	0.00	0	0.00	2	0.00	37	0.08
Bacteria_24k	49172	47854	97.32	184	0.37	288	0.59	59	0.12	787	1.60
Protists_1k	49172	47474	96.56	173	0.35	169	0.34	154	0.31	1202	2.44
Viruses	49172	48563	98.77	7	0.01	6	0.01	48	0.10	548	1.11
Fungi_RefSeq_release	49172	48203	98.03	19	0.04	3	0.01	104	0.21	843	1.71
Coral	49172	48547	98.73	5	0.01	1	0.00	52	0.11	567	1.15
Bird	49172	48415	98.47	12	0.02	2	0.00	88	0.18	655	1.33
Plant	49172	48597	98.83	8	0.02	0	0.00	51	0.10	516	1.05

%Hit_no_genomes: 94.54
