#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2267613	2227301	98.22	1296	0.06	782	0.03	2479	0.11	35755	1.58
Ecoli	2267613	2267599	100.00	0	0.00	0	0.00	4	0.00	10	0.00
PhiX	2267613	2267613	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2267613	2267613	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2267613	2267076	99.98	0	0.00	0	0.00	52	0.00	485	0.02
Bacteria_24k	2267613	2234268	98.53	1256	0.06	2746	0.12	1863	0.08	27480	1.21
Protists_1k	2267613	2208335	97.38	3645	0.16	8506	0.38	1374	0.06	45753	2.02
Viruses	2267613	2242233	98.88	42	0.00	246	0.01	2475	0.11	22617	1.00
Fungi_RefSeq_release	2267613	2224166	98.09	733	0.03	399	0.02	2834	0.12	39481	1.74
Coral	2267613	2240568	98.81	79	0.00	41	0.00	1786	0.08	25139	1.11
Bird	2267613	2235051	98.57	446	0.02	86	0.00	2803	0.12	29227	1.29
Plant	2267613	2243491	98.94	96	0.00	15	0.00	1992	0.09	22019	0.97

%Hit_no_genomes: 96.98
