#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	57494	55811	97.08	604	1.05	150	0.26	31	0.05	898	1.56
Ecoli	57494	57485	99.99	0	0.00	0	0.00	2	0.00	7	0.01
PhiX	57494	57494	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	57494	57494	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	57494	57460	99.94	0	0.00	0	0.00	5	0.01	29	0.05
Bacteria_24k	57494	52881	91.97	1115	1.94	1563	2.72	176	0.31	1759	3.06
Protists_1k	57494	54603	94.96	453	0.79	130	0.23	711	1.24	1597	2.78
Viruses	57494	56897	98.96	9	0.02	6	0.01	60	0.10	522	0.91
Fungi_RefSeq_release	57494	56605	98.45	28	0.05	9	0.02	111	0.19	741	1.29
Coral	57494	56918	99.00	1	0.00	0	0.00	31	0.05	544	0.95
Bird	57494	56821	98.83	5	0.01	1	0.00	57	0.10	610	1.06
Plant	57494	56952	99.06	4	0.01	2	0.00	42	0.07	494	0.86

%Hit_no_genomes: 88.84
