#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	716904	705954	98.47	557	0.08	263	0.04	857	0.12	9273	1.29
Ecoli	716904	716898	100.00	0	0.00	0	0.00	0	0.00	6	0.00
PhiX	716904	716904	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	716904	716903	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	716904	716640	99.96	0	0.00	0	0.00	42	0.01	222	0.03
Bacteria_24k	716904	706718	98.58	808	0.11	1415	0.20	661	0.09	7302	1.02
Protists_1k	716904	699427	97.57	1466	0.20	2689	0.38	818	0.11	12504	1.74
Viruses	716904	710630	99.13	34	0.00	62	0.01	676	0.09	5502	0.77
Fungi_RefSeq_release	716904	705566	98.42	267	0.04	142	0.02	1026	0.14	9903	1.38
Coral	716904	710187	99.07	29	0.00	13	0.00	636	0.09	6039	0.84
Bird	716904	708604	98.85	208	0.03	31	0.00	1085	0.15	6976	0.97
Plant	716904	711034	99.18	48	0.01	8	0.00	691	0.10	5123	0.71

%Hit_no_genomes: 96.97
