#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	408041	401446	98.38	267	0.07	78	0.02	508	0.12	5742	1.41
Ecoli	408041	408040	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	408041	408041	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	408041	408040	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	408041	407799	99.94	0	0.00	0	0.00	14	0.00	228	0.06
Bacteria_24k	408041	403563	98.90	182	0.04	243	0.06	310	0.08	3743	0.92
Protists_1k	408041	398210	97.58	845	0.21	1498	0.37	276	0.07	7212	1.77
Viruses	408041	404601	99.16	13	0.00	20	0.00	482	0.12	2925	0.72
Fungi_RefSeq_release	408041	401486	98.40	139	0.03	70	0.02	614	0.15	5732	1.40
Coral	408041	404055	99.02	23	0.01	9	0.00	351	0.09	3603	0.88
Bird	408041	402917	98.74	122	0.03	23	0.01	677	0.17	4302	1.05
Plant	408041	404327	99.09	25	0.01	4	0.00	426	0.10	3259	0.80

%Hit_no_genomes: 97.23
