#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2228783	2206840	99.01	1794	0.08	451	0.02	1250	0.06	18448	0.83
Ecoli	2228783	2228714	100.00	0	0.00	0	0.00	16	0.00	53	0.00
PhiX	2228783	2228783	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2228783	2228778	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	2228783	2227704	99.95	2	0.00	0	0.00	74	0.00	1003	0.05
Bacteria_24k	2228783	2164218	97.11	9736	0.44	24607	1.10	1828	0.08	28394	1.27
Protists_1k	2228783	2181361	97.86	6479	0.29	3458	0.16	9056	0.41	28429	1.28
Viruses	2228783	2214697	99.36	239	0.01	160	0.01	1260	0.06	12427	0.56
Fungi_RefSeq_release	2228783	2208473	99.08	629	0.03	113	0.01	1762	0.08	17806	0.80
Coral	2228783	2214202	99.35	73	0.00	10	0.00	1000	0.04	13498	0.61
Bird	2228783	2212069	99.25	269	0.01	33	0.00	1747	0.08	14665	0.66
Plant	2228783	2215347	99.41	91	0.00	55	0.00	1191	0.05	12099	0.54

%Hit_no_genomes: 96.12
