#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1637410	1608045	98.21	947	0.06	298	0.02	2355	0.14	25765	1.57
Ecoli	1637410	1637400	100.00	0	0.00	0	0.00	2	0.00	8	0.00
PhiX	1637410	1637410	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1637410	1637409	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1637410	1636361	99.93	2	0.00	0	0.00	83	0.01	964	0.06
Bacteria_24k	1637410	1618209	98.84	346	0.02	886	0.05	1537	0.09	16432	1.00
Protists_1k	1637410	1592003	97.23	3605	0.22	7000	0.43	1168	0.07	33634	2.05
Viruses	1637410	1622008	99.06	31	0.00	34	0.00	2212	0.14	13125	0.80
Fungi_RefSeq_release	1637410	1606583	98.12	714	0.04	363	0.02	3036	0.19	26714	1.63
Coral	1637410	1619410	98.90	117	0.01	33	0.00	1761	0.11	16089	0.98
Bird	1637410	1614972	98.63	542	0.03	104	0.01	3244	0.20	18548	1.13
Plant	1637410	1619657	98.92	111	0.01	35	0.00	1981	0.12	15626	0.95

%Hit_no_genomes: 96.88
