#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	72361	71046	98.18	50	0.07	40	0.06	88	0.12	1137	1.57
Ecoli	72361	72361	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	72361	72361	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	72361	72361	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	72361	72307	99.92	0	0.00	0	0.00	6	0.01	48	0.07
Bacteria_24k	72361	71197	98.39	95	0.13	143	0.20	80	0.11	846	1.17
Protists_1k	72361	70385	97.27	158	0.22	252	0.35	89	0.12	1477	2.04
Viruses	72361	71579	98.92	6	0.01	7	0.01	100	0.14	669	0.92
Fungi_RefSeq_release	72361	71052	98.19	25	0.03	6	0.01	115	0.16	1163	1.61
Coral	72361	71547	98.88	6	0.01	2	0.00	79	0.11	727	1.00
Bird	72361	71333	98.57	27	0.04	5	0.01	121	0.17	875	1.21
Plant	72361	71623	98.98	2	0.00	2	0.00	71	0.10	663	0.92

%Hit_no_genomes: 96.64
