#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	107078	104814	97.89	68	0.06	34	0.03	160	0.15	2002	1.87
Ecoli	107078	107078	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	107078	107078	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	107078	107078	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	107078	106995	99.92	0	0.00	0	0.00	7	0.01	76	0.07
Bacteria_24k	107078	105582	98.60	32	0.03	45	0.04	116	0.11	1303	1.22
Protists_1k	107078	103739	96.88	229	0.21	480	0.45	59	0.06	2571	2.40
Viruses	107078	105788	98.80	4	0.00	11	0.01	202	0.19	1073	1.00
Fungi_RefSeq_release	107078	104688	97.77	66	0.06	38	0.04	229	0.21	2057	1.92
Coral	107078	105841	98.85	8	0.01	3	0.00	141	0.13	1085	1.01
Bird	107078	105382	98.42	46	0.04	11	0.01	259	0.24	1380	1.29
Plant	107078	105869	98.88	4	0.00	0	0.00	131	0.12	1074	1.00

%Hit_no_genomes: 96.46
