#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	35174	34534	98.17	37	0.11	13	0.04	28	0.08	562	1.60
Ecoli	35174	35174	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	35174	35174	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	35174	35174	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	35174	35151	99.93	0	0.00	0	0.00	0	0.00	23	0.07
Bacteria_24k	35174	34433	97.90	89	0.25	136	0.39	29	0.08	487	1.38
Protists_1k	35174	34244	97.36	63	0.18	100	0.28	70	0.20	697	1.98
Viruses	35174	34773	98.86	2	0.01	5	0.01	31	0.09	363	1.03
Fungi_RefSeq_release	35174	34555	98.23	9	0.03	6	0.02	48	0.14	556	1.58
Coral	35174	34761	98.83	3	0.01	1	0.00	26	0.07	383	1.09
Bird	35174	34695	98.64	4	0.01	3	0.01	51	0.14	421	1.20
Plant	35174	34786	98.90	3	0.01	0	0.00	36	0.10	349	0.99

%Hit_no_genomes: 96.44
