#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	897813	880203	98.03	948	0.11	588	0.07	1519	0.17	14555	1.62
Ecoli	897813	897813	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	897813	897813	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	897813	897813	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	897813	897265	99.94	0	0.00	0	0.00	62	0.01	486	0.05
Bacteria_24k	897813	887935	98.91	216	0.02	294	0.03	999	0.11	8369	0.93
Protists_1k	897813	871475	97.07	2305	0.26	4595	0.51	730	0.08	18708	2.08
Viruses	897813	887881	98.90	25	0.00	941	0.10	1305	0.15	7661	0.85
Fungi_RefSeq_release	897813	881412	98.17	415	0.05	227	0.03	1830	0.20	13929	1.55
Coral	897813	889431	99.06	65	0.01	17	0.00	1054	0.12	7246	0.81
Bird	897813	886088	98.69	434	0.05	71	0.01	2495	0.28	8725	0.97
Plant	897813	889469	99.07	61	0.01	10	0.00	1101	0.12	7172	0.80

%Hit_no_genomes: 96.50
