#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	70305	68316	97.16	739	1.05	181	0.26	60	0.09	1009	1.44
Ecoli	70305	70299	99.99	0	0.00	0	0.00	0	0.00	6	0.01
PhiX	70305	70305	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	70305	70304	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	70305	70277	99.96	0	0.00	0	0.00	4	0.01	24	0.03
Bacteria_24k	70305	65848	93.65	899	1.28	1741	2.48	154	0.22	1663	2.37
Protists_1k	70305	67358	95.80	342	0.49	201	0.29	682	0.97	1722	2.45
Viruses	70305	69685	99.12	5	0.01	17	0.02	86	0.12	512	0.73
Fungi_RefSeq_release	70305	69329	98.62	51	0.07	9	0.01	140	0.20	776	1.10
Coral	70305	69784	99.26	3	0.00	1	0.00	46	0.07	471	0.67
Bird	70305	69651	99.07	12	0.02	2	0.00	80	0.11	560	0.80
Plant	70305	69818	99.31	3	0.00	0	0.00	41	0.06	443	0.63

%Hit_no_genomes: 90.54
