#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	53197	52258	98.23	143	0.27	35	0.07	55	0.10	706	1.33
Ecoli	53197	53196	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	53197	53197	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	53197	53197	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	53197	53158	99.92	0	0.00	0	0.00	4	0.01	35	0.07
Bacteria_24k	53197	52080	97.90	187	0.35	251	0.47	56	0.11	623	1.17
Protists_1k	53197	51849	97.47	140	0.26	166	0.31	137	0.26	905	1.70
Viruses	53197	52732	99.13	2	0.00	21	0.04	62	0.12	380	0.71
Fungi_RefSeq_release	53197	52469	98.63	19	0.04	6	0.01	64	0.12	639	1.20
Coral	53197	52721	99.11	2	0.00	0	0.00	44	0.08	430	0.81
Bird	53197	52596	98.87	17	0.03	2	0.00	100	0.19	482	0.91
Plant	53197	52775	99.22	2	0.00	0	0.00	45	0.08	375	0.70

%Hit_no_genomes: 96.12
