#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1805666	1758129	97.37	2375	0.13	841	0.05	2939	0.16	41382	2.29
Ecoli	1805666	1805608	100.00	0	0.00	0	0.00	9	0.00	49	0.00
PhiX	1805666	1805666	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1805666	1805663	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	1805666	1804211	99.92	0	0.00	0	0.00	212	0.01	1243	0.07
Bacteria_24k	1805666	1745581	96.68	7111	0.39	12400	0.69	2573	0.14	38001	2.10
Protists_1k	1805666	1733670	96.01	6981	0.39	7349	0.41	5411	0.30	52255	2.89
Viruses	1805666	1775250	98.32	62	0.00	289	0.02	2248	0.12	27817	1.54
Fungi_RefSeq_release	1805666	1758743	97.41	1129	0.06	232	0.01	3658	0.20	41904	2.32
Coral	1805666	1771268	98.09	205	0.01	31	0.00	2455	0.14	31707	1.76
Bird	1805666	1766754	97.85	493	0.03	62	0.00	3439	0.19	34918	1.93
Plant	1805666	1777084	98.41	192	0.01	31	0.00	2626	0.15	25733	1.43

%Hit_no_genomes: 94.53
