#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23712	23279	98.17	101	0.43	38	0.16	23	0.10	271	1.14
Ecoli	23712	23711	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	23712	23712	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23712	23711	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	23712	23693	99.92	0	0.00	0	0.00	1	0.00	18	0.08
Bacteria_24k	23712	22480	94.80	281	1.19	427	1.80	45	0.19	479	2.02
Protists_1k	23712	22785	96.09	136	0.57	99	0.42	194	0.82	498	2.10
Viruses	23712	23535	99.25	9	0.04	2	0.01	21	0.09	145	0.61
Fungi_RefSeq_release	23712	23420	98.77	10	0.04	8	0.03	40	0.17	234	0.99
Coral	23712	23550	99.31	0	0.00	2	0.01	18	0.08	142	0.60
Bird	23712	23499	99.10	3	0.01	2	0.01	28	0.12	180	0.76
Plant	23712	23562	99.37	1	0.00	0	0.00	23	0.10	126	0.53

%Hit_no_genomes: 92.31
