#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	39244	38470	98.03	213	0.54	53	0.14	37	0.09	471	1.20
Ecoli	39244	39243	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	39244	39244	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	39244	39244	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	39244	39227	99.95	0	0.00	0	0.00	3	0.01	14	0.04
Bacteria_24k	39244	38206	97.36	222	0.57	299	0.76	45	0.11	472	1.20
Protists_1k	39244	38215	97.38	130	0.33	99	0.25	128	0.33	672	1.71
Viruses	39244	38965	99.28	3	0.01	4	0.01	38	0.10	234	0.60
Fungi_RefSeq_release	39244	38733	98.69	13	0.03	7	0.02	53	0.14	438	1.12
Coral	39244	38946	99.24	4	0.01	0	0.00	30	0.08	264	0.67
Bird	39244	38873	99.05	8	0.02	3	0.01	53	0.14	307	0.78
Plant	39244	38982	99.34	0	0.00	0	0.00	25	0.06	237	0.60

%Hit_no_genomes: 95.20
