#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	85998	84128	97.82	111	0.13	31	0.04	86	0.10	1642	1.91
Ecoli	85998	85998	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	85998	85998	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	85998	85998	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	85998	85931	99.93	0	0.00	0	0.00	4	0.00	63	0.07
Bacteria_24k	85998	84390	98.13	107	0.12	171	0.20	87	0.10	1243	1.45
Protists_1k	85998	83468	97.05	177	0.21	284	0.33	100	0.12	1969	2.29
Viruses	85998	84868	98.68	1	0.00	6	0.01	99	0.12	1024	1.19
Fungi_RefSeq_release	85998	84199	97.91	27	0.03	21	0.02	119	0.14	1632	1.90
Coral	85998	84810	98.62	2	0.00	4	0.00	74	0.09	1108	1.29
Bird	85998	84543	98.31	33	0.04	5	0.01	150	0.17	1267	1.47
Plant	85998	84926	98.75	7	0.01	2	0.00	103	0.12	960	1.12

%Hit_no_genomes: 96.39
